PublisherID,Gold_PolicyID,PolicyNumber,PolicyVersion,EffectiveDate,ExpirationDate,IssueDate,CancelDate,CancellationReason,JurisdictionState,CurrencyCode,WrittenPremium,TotalPremium,LastPremiumPaidDate,LastPremiumPaidAmount,OutstandingPremiumAmount,PaymentDueDate,AutoPayIndicator,GracePeriodEndDate,PolicyLapseIndicator,ReinstatementDate,FID_DistributionChannel,FID_PaymentPlan,FID_PaymentStatus,FID_PolicyStatus
POL_ADMIN,POL000271,PNC-2026-100271,1,"Mar 24, 2026","Mar 23, 2027","Mar 03, 2026",,,AZ,USD,1177,1225,,0,1225,"May 08, 2026",FALSE,"May 13, 2026",FALSE,,AFFINITY_GROUP,PREMIUM_FINANCE,PROCESSING,BOUND
POL_ADMIN,POL000272,PNC-2026-100272,2,"Mar 27, 2026","Mar 26, 2027","Mar 05, 2026",,,TN,USD,1419,1467,"Mar 17, 2026",954,513,"Jun 10, 2026",FALSE,"Jun 20, 2026",FALSE,,BROKER,MONTHLY_12,PARTIALLY_PAID,RENEWAL_PENDING
POL_ADMIN,POL000273,PNC-2026-100273,1,"Mar 30, 2026","Mar 29, 2027","Mar 07, 2026",,,WI,USD,2203,2251,,0,2251,"Jul 13, 2026",FALSE,"Jul 18, 2026",FALSE,,CALL_CENTER,PREMIUM_FINANCE,SCHEDULED,QUOTE
POL_ADMIN,POL000274,PNC-2026-100274,1,"Apr 02, 2026","Apr 01, 2027","Mar 09, 2026","Aug 04, 2026",Temporary suspension pending premium resolution,TX,USD,1715,1763,"Apr 22, 2026",441,1322,"Aug 15, 2026",TRUE,"Aug 25, 2026",TRUE,,EMBEDDED_PARTNER,MONTHLY_12,DELINQUENT,SUSPENDED
POL_ADMIN,POL000275,PNC-2026-100275,1,"Apr 05, 2026","Apr 04, 2027","Mar 11, 2026","Aug 08, 2026",Renewal payment not received,PA,USD,2919,2919,"Mar 26, 2026",584,2335,"Sep 17, 2026",TRUE,,TRUE,,WHOLESALE_BROKER,PAY_FULL,WRITTEN_OFF,LAPSED
POL_ADMIN,POL000276,PNC-2026-100276,1,"Apr 08, 2026","Apr 07, 2027","Mar 13, 2026",,,NC,USD,2011,2011,"Mar 29, 2026",2011,0,"Apr 23, 2026",FALSE,"May 08, 2026",FALSE,,CAPTIVE_AGENT,EFT_MONTHLY,PAID,ACTIVE
POL_ADMIN,POL000277,PNC-2026-100277,1,"Apr 11, 2026","Apr 10, 2027","Mar 15, 2026",,,VA,USD,2159,2159,"Apr 01, 2026",1080,1079,"May 26, 2026",TRUE,,FALSE,,MARKETPLACE,PAY_FULL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000278,PNC-2026-100278,1,"Apr 14, 2026","Apr 13, 2027","Mar 17, 2026",,,CO,USD,2136,2136,,0,2136,"Jun 28, 2026",TRUE,"Jul 13, 2026",FALSE,,BANCASSURANCE,EFT_MONTHLY,SCHEDULED,ISSUED
POL_ADMIN,POL000279,PNC-2026-100279,1,"Apr 17, 2026","Apr 16, 2027","Mar 19, 2026",,,MO,USD,2273,2273,"Apr 07, 2026",2273,0,"Jul 31, 2026",TRUE,,FALSE,,BROKER,PAY_FULL,PAID,ISSUED
POL_ADMIN,POL000280,PNC-2026-100280,1,"Apr 20, 2026","Apr 19, 2027","Apr 18, 2026",,,CA,USD,6117,6117,,0,6117,"Sep 02, 2026",FALSE,"Sep 17, 2026",FALSE,,CALL_CENTER,EFT_MONTHLY,DUE,RENEWAL_PENDING
POL_ADMIN,POL000281,PNC-2026-100281,1,"Apr 23, 2026","Apr 22, 2027","Apr 20, 2026",,,FL,USD,2343,2343,,0,2343,"Oct 05, 2026",TRUE,,FALSE,,EMBEDDED_PARTNER,PAY_FULL,SCHEDULED,QUOTE
POL_ADMIN,POL000282,PNC-2026-100282,1,"Apr 26, 2026","Apr 25, 2027","Apr 22, 2026",,,OH,USD,2469,2469,,0,2469,"May 11, 2026",TRUE,"May 26, 2026",FALSE,,WHOLESALE_BROKER,EFT_MONTHLY,DUE,UNDER_REVIEW
POL_ADMIN,POL000283,PNC-2026-100283,1,"Apr 29, 2026","Apr 28, 2027","Apr 24, 2026",,,MI,USD,3047,3047,"Apr 19, 2026",1371,0,"Jun 13, 2026",TRUE,,FALSE,,CAPTIVE_AGENT,PAY_FULL,REFUNDED,EXPIRED
POL_ADMIN,POL000284,PNC-2026-100284,1,"May 02, 2026","May 01, 2027","Apr 26, 2026",,,WA,USD,3195,3195,"Apr 22, 2026",3195,0,"Jul 16, 2026",FALSE,"Jul 31, 2026",FALSE,,MARKETPLACE,EFT_MONTHLY,PAID,ACTIVE
POL_ADMIN,POL000285,PNC-2026-100285,1,"May 05, 2026","May 04, 2027","Apr 28, 2026",,,MA,USD,7855,7855,"Apr 25, 2026",2749,5106,"Aug 18, 2026",TRUE,,FALSE,,BANCASSURANCE,PAY_FULL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000286,PNC-2026-100286,1,"May 08, 2026","May 07, 2027","Apr 30, 2026",,,MN,USD,3232,3232,"Apr 28, 2026",1616,1616,"Sep 20, 2026",FALSE,,FALSE,,INDEPENDENT_AGENT,MORTGAGE_ESCROW,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000287,PNC-2026-100287,3,"May 11, 2026","May 10, 2027","May 02, 2026",,,NY,USD,5559,5583,,0,5583,"Oct 23, 2026",TRUE,"Nov 02, 2026",FALSE,,DIRECT_ONLINE,SEMI_ANNUAL,SCHEDULED,ISSUED
POL_ADMIN,POL000288,PNC-2026-100288,1,"May 14, 2026","May 13, 2027","May 04, 2026",,,IL,USD,3786,3786,,0,3786,"May 29, 2026",FALSE,,FALSE,,EMBEDDED_PARTNER,MORTGAGE_ESCROW,SCHEDULED,RENEWAL_PENDING
POL_ADMIN,POL000289,PNC-2026-100289,2,"May 17, 2026","May 16, 2027","May 06, 2026",,,GA,USD,3352,3376,,0,3376,"Jul 01, 2026",TRUE,"Jul 11, 2026",FALSE,,WHOLESALE_BROKER,SEMI_ANNUAL,SCHEDULED,QUOTE
POL_ADMIN,POL000290,PNC-2026-100290,1,"May 20, 2026","May 19, 2027","May 08, 2026",,,NJ,USD,8172,8172,,0,8172,"Aug 03, 2026",FALSE,,FALSE,,CAPTIVE_AGENT,MORTGAGE_ESCROW,AUTHORIZED,UNDER_REVIEW
POL_ADMIN,POL000291,PNC-2026-100291,1,"May 23, 2026","May 22, 2027","May 10, 2026",,,AZ,USD,4230,4254,"May 13, 2026",1914,0,"Sep 05, 2026",TRUE,"Sep 15, 2026",FALSE,,MARKETPLACE,SEMI_ANNUAL,REFUNDED,EXPIRED
POL_ADMIN,POL000292,PNC-2026-100292,1,"May 26, 2026","May 25, 2027","May 12, 2026",,,TN,USD,4378,4378,"May 16, 2026",4378,0,"Oct 08, 2026",FALSE,,FALSE,,BANCASSURANCE,MORTGAGE_ESCROW,PAID,ACTIVE
POL_ADMIN,POL000293,PNC-2026-100293,1,"May 29, 2026","May 28, 2027","May 14, 2026",,,WI,USD,4526,4550,"May 19, 2026",2957,1593,"Nov 10, 2026",TRUE,"Nov 20, 2026",FALSE,,INDEPENDENT_AGENT,SEMI_ANNUAL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000294,PNC-2026-100294,1,"Jun 01, 2026","May 31, 2027","May 16, 2026",,,TX,USD,7712,7712,,0,7712,"Jun 16, 2026",FALSE,,FALSE,,DIRECT_ONLINE,MORTGAGE_ESCROW,SCHEDULED,ACTIVE
POL_ADMIN,POL000295,PNC-2026-100295,1,"Jun 04, 2026","Jun 03, 2027","May 18, 2026",,,PA,USD,10493,10517,"May 25, 2026",5259,5258,"Jul 19, 2026",TRUE,"Jul 29, 2026",FALSE,,AFFINITY_GROUP,SEMI_ANNUAL,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000296,PNC-2026-100296,1,"Jun 07, 2026","Jun 06, 2027","May 20, 2026",,,NC,USD,4970,4970,"May 28, 2026",3230,1740,"Aug 21, 2026",FALSE,,FALSE,,BROKER,MORTGAGE_ESCROW,PARTIALLY_PAID,RENEWAL_PENDING
POL_ADMIN,POL000297,PNC-2026-100297,1,"Jun 10, 2026","Jun 09, 2027","May 22, 2026",,,VA,USD,4360,4384,,0,4384,"Sep 23, 2026",TRUE,"Oct 03, 2026",FALSE,,CAPTIVE_AGENT,QUARTERLY,SCHEDULED,QUOTE
POL_ADMIN,POL000298,PNC-2026-100298,1,"Jun 13, 2026","Jun 12, 2027","May 24, 2026",,,CO,USD,4486,4486,,0,4486,"Oct 26, 2026",TRUE,"Nov 02, 2026",FALSE,,MARKETPLACE,PAYROLL_DEDUCT,SCHEDULED,UNDER_REVIEW
POL_ADMIN,POL000299,PNC-2026-100299,1,"Jun 16, 2026","Jun 15, 2027","May 26, 2026",,,MO,USD,5414,5438,"Jun 06, 2026",2447,0,"Nov 28, 2026",TRUE,"Dec 08, 2026",FALSE,,BANCASSURANCE,QUARTERLY,REFUNDED,EXPIRED
POL_ADMIN,POL000300,PNC-2026-100300,1,"Jun 19, 2026","Jun 18, 2027","May 28, 2026",,,CA,USD,13071,13071,"Jun 09, 2026",13071,0,"Jul 04, 2026",FALSE,"Jul 11, 2026",FALSE,,INDEPENDENT_AGENT,PAYROLL_DEDUCT,PAID,ACTIVE
POL_ADMIN,POL000301,PNC-2025-100301,1,"Aug 04, 2025","Aug 03, 2026","Jul 21, 2025",,,TN,USD,5053,5053,"Jul 21, 2025",5053,0,"Sep 18, 2025",FALSE,,FALSE,,CAPTIVE_AGENT,MORTGAGE_ESCROW,PAID,ACTIVE
POL_ADMIN,POL000302,PNC-2026-100302,1,"Feb 15, 2026","Feb 14, 2027","Feb 01, 2026",,,VA,USD,1282,1282,"Feb 01, 2026",641,641,"Apr 01, 2026",TRUE,"Apr 16, 2026",FALSE,,BROKER,PAYROLL_DEDUCT,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000303,PNC-2026-100303,1,"Nov 09, 2026","Nov 08, 2027","Oct 26, 2026",,,MN,USD,1273,1273,"Oct 26, 2026",637,636,"Dec 24, 2026",TRUE,"Jan 08, 2027",FALSE,,AFFINITY_GROUP,PAY_FULL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000304,PNC-2027-100304,1,"May 23, 2027","May 22, 2028","May 09, 2027",,,AZ,USD,4484,4509,"May 09, 2027",4509,0,"Jul 07, 2027",TRUE,,FALSE,,MARKETPLACE,SEMI_ANNUAL,PAID,ACTIVE
POL_ADMIN,POL000305,PNC-2027-100305,1,"Jun 16, 2027","Jun 15, 2028","Jun 02, 2027",,,MO,USD,5739,5764,"Jun 02, 2027",2882,2882,"Jul 31, 2027",TRUE,"Aug 15, 2027",FALSE,,BANCASSURANCE,QUARTERLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000306,PNC-2025-100306,1,"Apr 30, 2025","Apr 29, 2026","Apr 16, 2025",,,CA,USD,10994,11045,"Apr 16, 2025",5523,5522,"Jun 14, 2025",FALSE,"Jun 29, 2025",FALSE,,BROKER,MONTHLY_10,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000307,PNC-2025-100307,1,"May 24, 2025","May 23, 2026","May 10, 2025",,,IL,USD,860,911,"May 10, 2025",911,0,"Jul 08, 2025",FALSE,,FALSE,,CALL_CENTER,MONTHLY_12,PAID,ACTIVE
POL_ADMIN,POL000308,PNC-2026-100308,1,"Jan 22, 2026","Jan 21, 2027","Jan 08, 2026",,,GA,USD,4674,4674,"Jan 08, 2026",2337,2337,"Mar 08, 2026",FALSE,"Mar 23, 2026",FALSE,,AFFINITY_GROUP,MORTGAGE_ESCROW,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000309,PNC-2026-100309,1,"Aug 05, 2026","Aug 04, 2027","Jul 22, 2026",,,TX,USD,2158,2158,"Jul 22, 2026",1079,1079,"Sep 19, 2026",TRUE,"Oct 04, 2026",FALSE,,MARKETPLACE,PAYROLL_DEDUCT,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000310,PNC-2026-100310,1,"Aug 29, 2026","Aug 28, 2027","Aug 15, 2026",,,OH,USD,2995,2995,"Aug 15, 2026",2995,0,"Oct 13, 2026",FALSE,,FALSE,,BANCASSURANCE,AGENCY_BILL,PAID,ACTIVE
POL_ADMIN,POL000311,PNC-2027-100311,1,"Mar 12, 2027","Mar 11, 2028","Feb 26, 2027",,,NY,USD,5136,5187,"Feb 26, 2027",2594,2593,"Apr 26, 2027",FALSE,"May 11, 2027",FALSE,,EMBEDDED_PARTNER,PREMIUM_FINANCE,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000312,PNC-2025-100312,1,"Jan 22, 2025","Jan 21, 2026","Jan 08, 2025",,,NY,USD,2026,2026,"Jan 08, 2025",1013,1013,"Mar 08, 2025",TRUE,"Mar 23, 2025",FALSE,,MARKETPLACE,EFT_MONTHLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000313,PNC-2025-100313,1,"Feb 15, 2025","Feb 14, 2026","Feb 01, 2025",,,PA,USD,4852,4852,"Feb 01, 2025",4852,0,"Apr 01, 2025",FALSE,,FALSE,,BANCASSURANCE,MORTGAGE_ESCROW,PAID,ACTIVE
POL_ADMIN,POL000314,PNC-2025-100314,1,"Aug 28, 2025","Aug 27, 2026","Aug 14, 2025",,,CA,USD,9882,9882,"Aug 14, 2025",4941,4941,"Oct 12, 2025",FALSE,"Oct 27, 2025",FALSE,,EMBEDDED_PARTNER,PAYROLL_DEDUCT,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000315,PNC-2025-100315,1,"Oct 15, 2025","Oct 14, 2026","Oct 01, 2025",,,NC,USD,1222,1222,"Oct 01, 2025",611,611,"Nov 29, 2025",FALSE,"Dec 14, 2025",FALSE,,CAPTIVE_AGENT,AGENCY_BILL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000316,PNC-2025-100316,1,"Nov 08, 2025","Nov 07, 2026","Oct 25, 2025",,,WA,USD,2060,2110,"Oct 25, 2025",2110,0,"Dec 23, 2025",FALSE,,FALSE,,MARKETPLACE,PREMIUM_FINANCE,PAID,ACTIVE
POL_ADMIN,POL000317,PNC-2026-100317,1,"Apr 28, 2026","Apr 27, 2027","Apr 14, 2026",,,FL,USD,5550,5601,"Apr 14, 2026",2801,2800,"Jun 12, 2026",FALSE,"Jun 27, 2026",FALSE,,BROKER,PREMIUM_FINANCE,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000318,PNC-2026-100318,1,"May 22, 2026","May 21, 2027","May 08, 2026",,,GA,USD,4200,4200,"May 08, 2026",2100,2100,"Jul 06, 2026",TRUE,"Jul 21, 2026",FALSE,,CALL_CENTER,PAY_FULL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000319,PNC-2026-100319,1,"Dec 03, 2026","Dec 02, 2027","Nov 19, 2026",,,TX,USD,1685,1711,"Nov 19, 2026",1711,0,"Jan 17, 2027",TRUE,,FALSE,,BROKER,SEMI_ANNUAL,PAID,ACTIVE
POL_ADMIN,POL000320,PNC-2025-100320,1,"Nov 11, 2025","Nov 10, 2026","Oct 28, 2025",,,MA,USD,5085,5136,"Oct 28, 2025",2568,2568,"Dec 26, 2025",TRUE,"Jan 10, 2026",FALSE,,BANCASSURANCE,MONTHLY_12,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000321,PNC-2027-100321,1,"Feb 16, 2027","Feb 15, 2028","Feb 02, 2027",,,MO,USD,7094,7094,"Feb 02, 2027",3547,3547,"Apr 02, 2027",FALSE,"Apr 17, 2027",FALSE,,CALL_CENTER,AGENCY_BILL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000322,PNC-2025-100322,1,"Apr 27, 2025","Apr 26, 2026","Apr 13, 2025",,,MO,USD,6860,6860,"Apr 13, 2025",6860,0,"Jun 11, 2025",FALSE,,FALSE,,AFFINITY_GROUP,AGENCY_BILL,PAID,ACTIVE
POL_ADMIN,POL000323,PNC-2025-100323,1,"May 21, 2025","May 20, 2026","May 07, 2025",,,NY,USD,1132,1183,"May 07, 2025",592,591,"Jul 05, 2025",FALSE,"Jul 20, 2025",FALSE,,BROKER,PREMIUM_FINANCE,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000324,PNC-2025-100324,1,"Dec 02, 2025","Dec 01, 2026","Nov 18, 2025",,,TN,USD,7167,7167,"Nov 18, 2025",3584,3583,"Jan 16, 2026",FALSE,"Jan 31, 2026",FALSE,,BANCASSURANCE,PAY_FULL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000325,PNC-2026-100325,1,"Aug 02, 2026","Aug 01, 2027","Jul 19, 2026",,,WI,USD,3080,3106,"Jul 19, 2026",3106,0,"Sep 16, 2026",TRUE,,FALSE,,CAPTIVE_AGENT,QUARTERLY,PAID,ACTIVE
POL_ADMIN,POL000326,PNC-2026-100326,1,"Aug 26, 2026","Aug 25, 2027","Aug 12, 2026",,,FL,USD,4335,4386,"Aug 12, 2026",2193,2193,"Oct 10, 2026",TRUE,"Oct 25, 2026",FALSE,,MARKETPLACE,MONTHLY_10,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000327,PNC-2027-100327,1,"Feb 13, 2027","Feb 12, 2028","Jan 30, 2027",,,CO,USD,6292,6343,"Jan 30, 2027",3172,3171,"Mar 30, 2027",TRUE,"Apr 14, 2027",FALSE,,BROKER,MONTHLY_10,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000328,PNC-2027-100328,1,"Mar 09, 2027","Mar 08, 2028","Feb 23, 2027",,,MN,USD,12452,12503,"Feb 23, 2027",12503,0,"Apr 23, 2027",TRUE,,FALSE,,CALL_CENTER,MONTHLY_12,PAID,ACTIVE
POL_ADMIN,POL000329,PNC-2025-100329,1,"Apr 24, 2025","Apr 23, 2026","Apr 10, 2025",,,CO,USD,5711,5762,"Apr 10, 2025",2881,2881,"Jun 08, 2025",TRUE,"Jun 23, 2025",FALSE,,DIRECT_ONLINE,MONTHLY_10,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000330,PNC-2025-100330,1,"May 18, 2025","May 17, 2026","May 04, 2025",,,MN,USD,831,882,"May 04, 2025",441,441,"Jul 02, 2025",TRUE,"Jul 17, 2025",FALSE,,AFFINITY_GROUP,MONTHLY_12,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000331,PNC-2025-100331,1,"Jun 17, 2025","Jun 16, 2026","Jun 03, 2025",,,NC,USD,4198,4198,"Jun 03, 2025",4198,0,"Aug 01, 2025",FALSE,,FALSE,,EMBEDDED_PARTNER,EFT_MONTHLY,PAID,ACTIVE
POL_ADMIN,POL000332,PNC-2025-100332,1,"Jul 11, 2025","Jul 10, 2026","Jun 27, 2025",,,WA,USD,3798,3798,"Jun 27, 2025",1899,1899,"Aug 25, 2025",FALSE,"Sep 09, 2025",FALSE,,WHOLESALE_BROKER,EFT_MONTHLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000333,PNC-2025-100333,1,"May 24, 2025","May 23, 2026","May 10, 2025",,,IL,USD,860,911,"May 10, 2025",456,455,"Jul 08, 2025",FALSE,"Jul 23, 2025",FALSE,,CALL_CENTER,MONTHLY_12,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000334,PNC-2025-100334,1,"Dec 05, 2025","Dec 04, 2026","Nov 21, 2025",,,WI,USD,3000,3000,"Nov 21, 2025",3000,0,"Jan 19, 2026",TRUE,,FALSE,,INDEPENDENT_AGENT,EFT_MONTHLY,PAID,ACTIVE
POL_ADMIN,POL000335,PNC-2025-100335,1,"Dec 29, 2025","Dec 28, 2026","Dec 15, 2025",,,FL,USD,3836,3836,"Dec 15, 2025",1918,1918,"Feb 12, 2026",FALSE,"Feb 27, 2026",FALSE,,DIRECT_ONLINE,MORTGAGE_ESCROW,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000336,PNC-2026-100336,1,"Jul 12, 2026","Jul 11, 2027","Jun 28, 2026",,,MN,USD,1322,1322,"Jun 28, 2026",661,661,"Aug 26, 2026",FALSE,"Sep 10, 2026",FALSE,,CAPTIVE_AGENT,MORTGAGE_ESCROW,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000337,PNC-2026-100337,1,"Jun 15, 2026","Jun 14, 2027","Jun 01, 2026",,,VA,USD,5036,5062,"Jun 01, 2026",5062,0,"Jul 30, 2026",TRUE,,FALSE,,EMBEDDED_PARTNER,SEMI_ANNUAL,PAID,ACTIVE
POL_ADMIN,POL000338,PNC-2026-100338,1,"Dec 27, 2026","Dec 26, 2027","Dec 13, 2026",,,OH,USD,2522,2547,"Dec 13, 2026",1274,1273,"Feb 10, 2027",TRUE,"Feb 25, 2027",FALSE,,DIRECT_ONLINE,QUARTERLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000339,PNC-2027-100339,1,"Jan 20, 2027","Jan 19, 2028","Jan 06, 2027",,,NJ,USD,7892,7917,"Jan 06, 2027",3959,3958,"Mar 06, 2027",TRUE,"Mar 21, 2027",FALSE,,AFFINITY_GROUP,QUARTERLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000340,PNC-2026-100340,1,"Jun 18, 2026","Jun 17, 2027","Jun 04, 2026",,,CO,USD,5141,5141,"Jun 04, 2026",5141,0,"Aug 02, 2026",FALSE,,FALSE,,WHOLESALE_BROKER,MORTGAGE_ESCROW,PAID,ACTIVE
