"ID","Specialty   (Foreign ID)","HCP   (Publisher ID)","HCP   (Source ID)"
"211.UROLOGY","UROLOGY","MXLS","211"
"212.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","MXLS","212"
"213.PEDIATRIC_GASTROENTEROLOGY","PEDIATRIC_GASTROENTEROLOGY","MXLS","213"
"214.PULMONARY_DISEASE","PULMONARY_DISEASE","MXLS","214"
"215.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","215"
"216.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","216"
"217.NEUROLOGICAL_SURGERY","NEUROLOGICAL_SURGERY","MXLS","217"
"218.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","218"
"219.ANATOMIC_PATHOLOGY","ANATOMIC_PATHOLOGY","MXLS","219"
"22.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","MXLS","22"
"220.RADIOLOGY","RADIOLOGY","MXLS","220"
"221.SURGICAL_ONCOLOGY","SURGICAL_ONCOLOGY","MXLS","221"
"222.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","222"
"223.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","223"
"224.NEUROLOGICAL_SURGERY","NEUROLOGICAL_SURGERY","MXLS","224"
"225.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","MXLS","225"
"228.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","228"
"229.NEUROLOGY","NEUROLOGY","MXLS","229"
"23.AMBULATORY_HEALTH_CARE_FACILITIES","AMBULATORY_HEALTH_CARE_FACILITIES","MXLS","23"
"230.GASTROENTEROLOGY","GASTROENTEROLOGY","MXLS","230"
"231.INDEPENDENT_MEDICAL_EXAMINER","INDEPENDENT_MEDICAL_EXAMINER","MXLS","231"
"232.HOSPITALIST","HOSPITALIST","MXLS","232"
"233.VASCULAR_SURGERY","VASCULAR_SURGERY","MXLS","233"
"234.PROSTHODONTICS","PROSTHODONTICS","MXLS","234"
"235.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","MXLS","235"
"236.PATHOLOGY","PATHOLOGY","MXLS","236"
"237.PAIN_MEDICINE","PAIN_MEDICINE","MXLS","237"
"238.ENDOCRINOLOGY_DIABETES_METABOLISM","ENDOCRINOLOGY_DIABETES_METABOLISM","MXLS","238"
"239.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","239"
"24.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","MXLS","24"
"240.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","240"
"241.NEPHROLOGY","NEPHROLOGY","MXLS","241"
"242.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","MXLS","242"
"243.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","243"
"244.REGISTERED_NURSE","REGISTERED_NURSE","MXLS","244"
"245.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","MXLS","245"
"246.HOSPITALS","HOSPITALS","MXLS","246"
"247.CHILD_ADOLESCENT_PSYCHIATRY","CHILD_ADOLESCENT_PSYCHIATRY","MXLS","247"
"248.CHILD_ADOLESCENT_PSYCHIATRY","CHILD_ADOLESCENT_PSYCHIATRY","MXLS","248"
"249.VASCULAR_NEUROLOGY","VASCULAR_NEUROLOGY","MXLS","249"
"25.NEUROLOGICAL_SURGERY","NEUROLOGICAL_SURGERY","MXLS","25"
"251.CHIROPRACTIC_PROVIDERS","CHIROPRACTIC_PROVIDERS","MXLS","251"
"252.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","252"
"253.NURSING_SERVICE_PROVIDERS","NURSING_SERVICE_PROVIDERS","MXLS","253"
"254.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","254"
"255.DENTIST","DENTIST","MXLS","255"
"256.MEDICAL_GENETICS","MEDICAL_GENETICS","MXLS","256"
"257.EMERGENCY_MEDICINE","EMERGENCY_MEDICINE","MXLS","257"
"259.SPECIALIST","SPECIALIST","MXLS","259"
"26.FAMILY_MEDICINE","FAMILY_MEDICINE","MXLS","26"
"260.PEDIATRIC_EMERGENCY_MEDICINE","PEDIATRIC_EMERGENCY_MEDICINE","MXLS","260"
"261.PEDIATRIC_PULMONOLOGY","PEDIATRIC_PULMONOLOGY","MXLS","261"
"262.EMERGENCY_MEDICINE","EMERGENCY_MEDICINE","MXLS","262"
"263.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","263"
"264.PAIN_MEDICINE","PAIN_MEDICINE","MXLS","264"
"265.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","265"
"266.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","266"
"267.DENTIST","DENTIST","MXLS","267"
"268.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","268"
"269.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","269"
"270.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","MXLS","270"
"271.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","271"
"272.PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","MXLS","272"
"273.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","273"
"274.PHYSICAL_MEDICINE_REHABILITATION","PHYSICAL_MEDICINE_REHABILITATION","MXLS","274"
"275.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","MXLS","275"
"276.NUCLEAR_CARDIOLOGY","NUCLEAR_CARDIOLOGY","MXLS","276"
"277.NEUROMUSCULOSKELETAL_MEDICINE_OMM","NEUROMUSCULOSKELETAL_MEDICINE_OMM","MXLS","277"
"278.PEDIATRIC_HEMATOLOGY-ONCOLOGY","PEDIATRIC_HEMATOLOGY-ONCOLOGY","MXLS","278"
"279.PEDIATRIC_NEPHROLOGY","PEDIATRIC_NEPHROLOGY","MXLS","279"
"28.RHEUMATOLOGY","RHEUMATOLOGY","MXLS","28"
"280.REGISTERED_NURSE","REGISTERED_NURSE","MXLS","280"
"281.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","281"
"282.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","282"
"284.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","MXLS","284"
"285.OBSTETRICS_GYNECOLOGY","OBSTETRICS_GYNECOLOGY","MXLS","285"
"286.PEDIATRIC_ENDOCRINOLOGY","PEDIATRIC_ENDOCRINOLOGY","MXLS","286"
"287.PHYSICAL_MEDICINE_REHABILITATION","PHYSICAL_MEDICINE_REHABILITATION","MXLS","287"
"288.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","MXLS","288"
"289.UROLOGY","UROLOGY","MXLS","289"
"29.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","29"
"290.SURGICAL_ONCOLOGY","SURGICAL_ONCOLOGY","MXLS","290"
"291.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","291"
"292.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","292"
"293.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","MXLS","293"
"295.ORTHOPAEDIC_SURGERY_OF_THE_SPINE","ORTHOPAEDIC_SURGERY_OF_THE_SPINE","MXLS","295"
"296.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","296"
"297.RADIATION_ONCOLOGY","RADIATION_ONCOLOGY","MXLS","297"
"298.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","MXLS","298"
"299.UROLOGY","UROLOGY","MXLS","299"
"3.ALLERGY_IMMUNOLOGY","ALLERGY_IMMUNOLOGY","MXLS","3"
"30.NEUROLOGY","NEUROLOGY","MXLS","30"
"300.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","300"
"3000001.DENTAL_PROVIDERS","DENTAL_PROVIDERS","MXLS","3000001"
"3000002.FAMILY_MEDICINE","FAMILY_MEDICINE","MXLS","3000002"
"301.ENDOCRINOLOGY_DIABETES_METABOLISM","ENDOCRINOLOGY_DIABETES_METABOLISM","MXLS","301"
"302.CLINICAL_NURSE_SPECIALIST","CLINICAL_NURSE_SPECIALIST","MXLS","302"
"303.SLEEP_MEDICINE","SLEEP_MEDICINE","MXLS","303"
"304.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","304"
"305.PEDIATRIC_CARDIOLOGY","PEDIATRIC_CARDIOLOGY","MXLS","305"
"306.NEUROMUSCULOSKELETAL_MEDICINE_OMM","NEUROMUSCULOSKELETAL_MEDICINE_OMM","MXLS","306"
"307.PEDIATRIC_HEMATOLOGY-ONCOLOGY","PEDIATRIC_HEMATOLOGY-ONCOLOGY","MXLS","307"
"308.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","308"
"309.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","309"
"310.SLEEP_MEDICINE","SLEEP_MEDICINE","MXLS","310"
"311.PEDIATRICS","PEDIATRICS","MXLS","311"
"313.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","313"
"314.OPHTHALMIC","OPHTHALMIC","MXLS","314"
"315.SURGERY","SURGERY","MXLS","315"
"316.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","316"
"317.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","317"
"318.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","MXLS","318"
"319.RADIATION_ONCOLOGY","RADIATION_ONCOLOGY","MXLS","319"
"32.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","32"
"321.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","321"
"322.DIAGNOSTIC_RADIOLOGY","DIAGNOSTIC_RADIOLOGY","MXLS","322"
"324.PEDIATRIC_RHEUMATOLOGY","PEDIATRIC_RHEUMATOLOGY","MXLS","324"
"325.VASCULAR_NEUROLOGY","VASCULAR_NEUROLOGY","MXLS","325"
"326.MEDICAL_GENETICS","MEDICAL_GENETICS","MXLS","326"
"327.GASTROENTEROLOGY","GASTROENTEROLOGY","MXLS","327"
"328.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","328"
"329.MEDICAL_GENETICS","MEDICAL_GENETICS","MXLS","329"
"33.PODIATRIST","PODIATRIST","MXLS","33"
"330.INDEPENDENT_MEDICAL_EXAMINER","INDEPENDENT_MEDICAL_EXAMINER","MXLS","330"
"331.INTERNAL_MEDICINE","INTERNAL_MEDICINE","MXLS","331"
"332.SPECIALIST","SPECIALIST","MXLS","332"
"333.TRANSPLANT_SURGERY","TRANSPLANT_SURGERY","MXLS","333"
"334.PODIATRIST","PODIATRIST","MXLS","334"
"335.INTERNAL_MEDICINE","INTERNAL_MEDICINE","MXLS","335"
"336.PODIATRIST","PODIATRIST","MXLS","336"
"337.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","MXLS","337"
"338.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","MXLS","338"
"339.NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","MXLS","339"
"34.CHILD_ADOLESCENT_PSYCHIATRY","CHILD_ADOLESCENT_PSYCHIATRY","MXLS","34"
"340.ANATOMIC_PATHOLOGY","ANATOMIC_PATHOLOGY","MXLS","340"
"341.INDEPENDENT_MEDICAL_EXAMINER","INDEPENDENT_MEDICAL_EXAMINER","MXLS","341"
"342.CLINICAL_NURSE_SPECIALIST","CLINICAL_NURSE_SPECIALIST","MXLS","342"
"343.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","MXLS","343"
"344.SLEEP_MEDICINE","SLEEP_MEDICINE","MXLS","344"
"345.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","MXLS","345"
"346.CHIROPRACTOR","CHIROPRACTOR","MXLS","346"
"347.GENERAL_ACUTE_CARE_HOSPITAL","GENERAL_ACUTE_CARE_HOSPITAL","MXLS","347"
"348.PEDIATRIC_INFECTIOUS_DISEASES","PEDIATRIC_INFECTIOUS_DISEASES","MXLS","348"
"35.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","35"
"350.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","MXLS","350"
"351.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","351"
"352.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","MXLS","352"
"353.NURSING_SERVICE_PROVIDERS","NURSING_SERVICE_PROVIDERS","MXLS","353"
"354.PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","MXLS","354"
"355.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","355"
"356.RADIOLOGY","RADIOLOGY","MXLS","356"
"357.ALLERGY","ALLERGY","MXLS","357"
"36.PULMONARY_DISEASE","PULMONARY_DISEASE","MXLS","36"
"360.PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","MXLS","360"
"361.PEDIATRIC_EMERGENCY_MEDICINE","PEDIATRIC_EMERGENCY_MEDICINE","MXLS","361"
"362.FAMILY_MEDICINE","FAMILY_MEDICINE","MXLS","362"
"363.PEDIATRIC_ENDOCRINOLOGY","PEDIATRIC_ENDOCRINOLOGY","MXLS","363"
"364.CHILD_ADOLESCENT_PSYCHIATRY","CHILD_ADOLESCENT_PSYCHIATRY","MXLS","364"
"365.FAMILY_MEDICINE","FAMILY_MEDICINE","MXLS","365"
"366.NEUROMUSCULOSKELETAL_MEDICINE_OMM","NEUROMUSCULOSKELETAL_MEDICINE_OMM","MXLS","366"
"367.CRITICAL_ACCESS","CRITICAL_ACCESS","MXLS","367"
"368.DENTAL_PROVIDERS","DENTAL_PROVIDERS","MXLS","368"
"37.NUCLEAR_CARDIOLOGY","NUCLEAR_CARDIOLOGY","MXLS","37"
"370.PEDIATRIC_GASTROENTEROLOGY","PEDIATRIC_GASTROENTEROLOGY","MXLS","370"
"371.PATHOLOGY","PATHOLOGY","MXLS","371"
"373.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","MXLS","373"
"374.PAIN_MEDICINE","PAIN_MEDICINE","MXLS","374"
"375.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","MXLS","375"
"376.PULMONARY_DISEASE","PULMONARY_DISEASE","MXLS","376"
"378.OTOLARYNGOLOGY","OTOLARYNGOLOGY","MXLS","378"
"379.OPHTHALMIC","OPHTHALMIC","MXLS","379"
"38.PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","MXLS","38"
"380.DERMATOLOGY","DERMATOLOGY","MXLS","380"
"381.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","MXLS","381"
"382.ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY","ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY","MXLS","382"
"383.SURGICAL_ONCOLOGY","SURGICAL_ONCOLOGY","MXLS","383"
"384.FAMILY_MEDICINE","FAMILY_MEDICINE","MXLS","384"
"385.RHEUMATOLOGY","RHEUMATOLOGY","MXLS","385"
"387.PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","MXLS","387"
"388.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","388"
"389.PEDIATRIC_ORTHOPAEDIC_SURGERY","PEDIATRIC_ORTHOPAEDIC_SURGERY","MXLS","389"
"39.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","39"
"390.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","MXLS","390"
"391.PEDIATRIC_SURGERY","PEDIATRIC_SURGERY","MXLS","391"
"393.ALLERGY_IMMUNOLOGY","ALLERGY_IMMUNOLOGY","MXLS","393"
"394.OPHTHALMIC","OPHTHALMIC","MXLS","394"
"395.NEUROMUSCULOSKELETAL_MEDICINE_OMM","NEUROMUSCULOSKELETAL_MEDICINE_OMM","MXLS","395"
"396.NUCLEAR_CARDIOLOGY","NUCLEAR_CARDIOLOGY","MXLS","396"
"397.EMERGENCY_MEDICINE","EMERGENCY_MEDICINE","MXLS","397"
"398.CRITICAL_ACCESS","CRITICAL_ACCESS","MXLS","398"
"399.PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","PHYSICIAN_ASSISTANTS_ADVANCED_PRACTICE_NURSING_PROVIDERS","MXLS","399"
"4.PEDIATRIC_ORTHOPAEDIC_SURGERY","PEDIATRIC_ORTHOPAEDIC_SURGERY","MXLS","4"
"40.SLEEP_MEDICINE","SLEEP_MEDICINE","MXLS","40"
"400.SPECIALIST","SPECIALIST","MXLS","400"
"401.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","MXLS","401"
"402.RADIOLOGY","RADIOLOGY","MXLS","402"
"403.PEDIATRIC_ORTHOPAEDIC_SURGERY","PEDIATRIC_ORTHOPAEDIC_SURGERY","MXLS","403"
"404.HOSPITALIST","HOSPITALIST","MXLS","404"
"405.PSYCHIATRY","PSYCHIATRY","MXLS","405"
"406.RADIOLOGY","RADIOLOGY","MXLS","406"
"407.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","MXLS","407"
"408.RADIOLOGY","RADIOLOGY","MXLS","408"
"409.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","409"
"41.HAND_SURGERY","HAND_SURGERY","MXLS","41"
"410.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","410"
"411.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","MXLS","411"
"412.OTOLARYNGOLOGY","OTOLARYNGOLOGY","MXLS","412"
"414.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","MXLS","414"
"417.DENTIST","DENTIST","MXLS","417"
"419.NEUROLOGY","NEUROLOGY","MXLS","419"
"42.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","MXLS","42"
"420.PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","MXLS","420"
"421.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","MXLS","421"
"422.PATHOLOGY","PATHOLOGY","MXLS","422"
"423.HAND_SURGERY","HAND_SURGERY","MXLS","423"
"424.GASTROENTEROLOGY","GASTROENTEROLOGY","MXLS","424"
"425.NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","MXLS","425"
"426.PSYCHIATRY","PSYCHIATRY","MXLS","426"
"427.NURSING_SERVICE_PROVIDERS","NURSING_SERVICE_PROVIDERS","MXLS","427"
"428.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","MXLS","428"
"429.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","MXLS","429"
"430.DENTAL_PROVIDERS","DENTAL_PROVIDERS","MXLS","430"
"434.PEDIATRIC_CARDIOLOGY","PEDIATRIC_CARDIOLOGY","MXLS","434"
"435.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","435"
"436.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","436"
"437.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","437"
"438.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","438"
"44.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","MXLS","44"
"440.DERMATOLOGY","DERMATOLOGY","MXLS","440"
"441.PODIATRIST","PODIATRIST","MXLS","441"
"442.PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","PODIATRIC_MEDICINE_SURGERY_SERVICE_PROVIDERS","MXLS","442"
"443.NUCLEAR_CARDIOLOGY","NUCLEAR_CARDIOLOGY","MXLS","443"
"447.ENDOCRINOLOGY_DIABETES_METABOLISM","ENDOCRINOLOGY_DIABETES_METABOLISM","MXLS","447"
"448.HEMATOLOGY","HEMATOLOGY","MXLS","448"
"449.ORTHOPAEDIC_SURGERY_OF_THE_SPINE","ORTHOPAEDIC_SURGERY_OF_THE_SPINE","MXLS","449"
"45.STUDENT_HEALTH_CARE","STUDENT_HEALTH_CARE","MXLS","45"
"450.NEUROMUSCULOSKELETAL_MEDICINE_OMM","NEUROMUSCULOSKELETAL_MEDICINE_OMM","MXLS","450"
"451.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","MXLS","451"
"452.VASCULAR_NEUROLOGY","VASCULAR_NEUROLOGY","MXLS","452"
"453.PULMONARY_DISEASE","PULMONARY_DISEASE","MXLS","453"
"454.OBSTETRICS_GYNECOLOGY","OBSTETRICS_GYNECOLOGY","MXLS","454"
"455.HOSPITALS","HOSPITALS","MXLS","455"
"456.PEDIATRICS","PEDIATRICS","MXLS","456"
"458.CHILD_ADOLESCENT_PSYCHIATRY","CHILD_ADOLESCENT_PSYCHIATRY","MXLS","458"
"459.CRITICAL_ACCESS","CRITICAL_ACCESS","MXLS","459"
"46.DERMATOLOGY","DERMATOLOGY","MXLS","46"
"460.PEDIATRIC_EMERGENCY_MEDICINE","PEDIATRIC_EMERGENCY_MEDICINE","MXLS","460"
"461.NEUROLOGY","NEUROLOGY","MXLS","461"
"462.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","462"
"463.PATHOLOGY","PATHOLOGY","MXLS","463"
"464.RADIATION_ONCOLOGY","RADIATION_ONCOLOGY","MXLS","464"
"465.GENERAL_ACUTE_CARE_HOSPITAL","GENERAL_ACUTE_CARE_HOSPITAL","MXLS","465"
"466.GASTROENTEROLOGY","GASTROENTEROLOGY","MXLS","466"
"467.INDEPENDENT_MEDICAL_EXAMINER","INDEPENDENT_MEDICAL_EXAMINER","MXLS","467"
"468.ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY","ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY","MXLS","468"
"469.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","MXLS","469"
"47.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","47"
"470.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","MXLS","470"
"471.PEDIATRIC_UROLOGY","PEDIATRIC_UROLOGY","MXLS","471"
"472.NURSING_SERVICE_PROVIDERS","NURSING_SERVICE_PROVIDERS","MXLS","472"
"473.SURGICAL_ONCOLOGY","SURGICAL_ONCOLOGY","MXLS","473"
"474.MAGNETIC_RESONANCE_IMAGING_(MRI)","MAGNETIC_RESONANCE_IMAGING_(MRI)","MXLS","474"
"475.PEDIATRIC_CARDIOLOGY","PEDIATRIC_CARDIOLOGY","MXLS","475"
"476.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","MXLS","476"
"477.PATHOLOGY","PATHOLOGY","MXLS","477"
"478.PSYCHIATRY","PSYCHIATRY","MXLS","478"
"48.DERMATOLOGY","DERMATOLOGY","MXLS","48"
"480.CLINICAL_NEUROPHYSIOLOGY","CLINICAL_NEUROPHYSIOLOGY","MXLS","480"
"481.NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","MXLS","481"
"482.SURGERY","SURGERY","MXLS","482"
"484.SURGICAL_CRITICAL_CARE","SURGICAL_CRITICAL_CARE","MXLS","484"
"485.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","485"
"486.RADIOLOGY","RADIOLOGY","MXLS","486"
"487.RADIATION_ONCOLOGY","RADIATION_ONCOLOGY","MXLS","487"
"489.PEDIATRIC_CARDIOLOGY","PEDIATRIC_CARDIOLOGY","MXLS","489"
"49.PEDIATRIC_INFECTIOUS_DISEASES","PEDIATRIC_INFECTIOUS_DISEASES","MXLS","49"
"490.ALLERGY_IMMUNOLOGY","ALLERGY_IMMUNOLOGY","MXLS","490"
"491.HOSPITALIST","HOSPITALIST","MXLS","491"
"492.DENTAL_PROVIDERS","DENTAL_PROVIDERS","MXLS","492"
"493.SURGICAL_ONCOLOGY","SURGICAL_ONCOLOGY","MXLS","493"
"494.HAND_SURGERY","HAND_SURGERY","MXLS","494"
"495.ANATOMIC_PATHOLOGY","ANATOMIC_PATHOLOGY","MXLS","495"
"496.HOSPITALS","HOSPITALS","MXLS","496"
"498.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","498"
"499.PEDIATRIC_HEMATOLOGY-ONCOLOGY","PEDIATRIC_HEMATOLOGY-ONCOLOGY","MXLS","499"
"5.MEDICAL_GENETICS","MEDICAL_GENETICS","MXLS","5"
"50.TRAUMA_SURGERY","TRAUMA_SURGERY","MXLS","50"
"500.VASCULAR_INTERVENTIONAL_RADIOLOGY","VASCULAR_INTERVENTIONAL_RADIOLOGY","MXLS","500"
"501.CHIROPRACTIC_PROVIDERS","CHIROPRACTIC_PROVIDERS","MXLS","501"
"503.PATHOLOGY","PATHOLOGY","MXLS","503"
"504.OBSTETRICS_GYNECOLOGY","OBSTETRICS_GYNECOLOGY","MXLS","504"
"505.NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","NEUROLOGY_WITH_SPECIAL_QUALIFICATIONS_IN_CHILD_NEUROLOGY","MXLS","505"
"507.EMERGENCY_MEDICINE","EMERGENCY_MEDICINE","MXLS","507"
"508.PEDIATRIC_PULMONOLOGY","PEDIATRIC_PULMONOLOGY","MXLS","508"
"51.RADIOLOGY","RADIOLOGY","MXLS","51"
