Publisher ID,Source ID,Hospital Name,Hospital Name Normalized,Hospital CCN,Hospital ID,Street,City,State,Zip,Country
NPI,5043,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,5043,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
NPI,5044,"CONNECTIONSAZ, LLC",CONNECTIONSAZ,,5044,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5047,"CONNECTIONSAZ, LLC",CONNECTIONSAZ,,5047,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5052,SANTA ROSA HMA PHYSICIAN MANAGEMENT LLC,SANTA ROSA HMA PHYSICIAN MANAGEMENT,,5052,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
NPI,5058,"CONNECTIONSAZ, LLC",CONNECTIONSAZ,,5058,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5061,SANTA ROSA HMA PHYSICIAN MANAGEMENT LLC,SANTA ROSA HMA PHYSICIAN MANAGEMENT,,5061,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
NPI,5062,"CONNECTIONSAZ, LLC",CONNECTIONSAZ,,5062,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5069,"BEACON SPECIALIZED LIVING NEW JERSEY, INC.",BEACON SPECIALIZED LIVING NEW JERSEY,,5069,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
NPI,5070,CARE PLANNING INSTITUTE,CARE PLANNING INSTITUTE,,5070,1531 32ND AVE S STE 102,FARGO,ND,581035911,US
NPI,5072,TELECARE CORPORATION,TELECARE,,5072,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5074,"BEACON SPECIALIZED LIVING NEW JERSEY, INC.",BEACON SPECIALIZED LIVING NEW JERSEY,,5074,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
NPI,5080,ADNAN SHARIFF INC,ADNAN SHARIFF,,5080,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
NPI,5082,ADNAN SHARIFF INC,ADNAN SHARIFF,,5082,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
NPI,5083,"ADNAN SHARIFF, INC",ADNAN SHARIFF,,5083,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
NPI,5084,CARE PLANNING INSTITUTE,CARE PLANNING INSTITUTE,,5084,1 S CHURCH AVE STE 1200,TUCSON,AZ,857011601,US
NPI,5086,CARE PLANNING INSTITUTE,CARE PLANNING INSTITUTE,,5086,412 N WASHINGTON AVE STE A,PRESCOTT,AZ,863012679,US
NPI,5095,HANGER PROSTHETICS & ORTHOTICS EAST INC,HANGER PROSTHETICS AND ORTHOTICS EAST,,5095,4700 MILLENIA BLVD STE 650,ORLANDO,FL,328396013,US
NPI,5097,TELECARE CORPORATION,TELECARE,,5097,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5099,"KOOROSH JOSHUA ELIHU, A PROFESSIONAL CORPORATION",KOOROSH JOSHUA ELIHU A PROFESSIONAL,,5099,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
NPI,5109,"KOOROSH JOSHUA ELIHU, A PROFESSIONAL CORPORATION",KOOROSH JOSHUA ELIHU A PROFESSIONAL,,5109,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
NPI,5116,EPISCOPAL HEALTH SERVICES INC,EPISCOPAL HEALTH SERVICES,,5116,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
NPI,5119,ALLINA HEALTH SYSTEM,ALLINA HEALTH SYSTEM,,5119,1625 RADIO DR STE 250,WOODBURY,MN,551259477,US
NPI,5120,TELECARE COPRATION,TELECARE COPRATION,,5120,298 BERNAL RD STE B,SAN JOSE,CA,951191809,US
NPI,5129,GENOA HEALTHCARE LLC,GENOA HEALTHCARE,,5129,5151 MONROE ST,TOLEDO,OH,436233462,US
NPI,5130,TELECARE CORPORATION,TELECARE,,5130,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5131,"EYECARE PARTNERS, PLLC",EYECARE PARTNERS PLLC,,5131,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
NPI,5132,EPISCOPAL HEALTH SERVICES INC,EPISCOPAL HEALTH SERVICES,,5132,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
NPI,5135,TELECARE CORPORATION,TELECARE,,5135,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5140,"EYECARE PARTNERS, PLLC",EYECARE PARTNERS PLLC,,5140,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
NPI,5149,"EYECARE PARTNERS, PLLC",EYECARE PARTNERS PLLC,,5149,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
NPI,5153,EPISCOPAL HEALTH SERVICES INC,EPISCOPAL HEALTH SERVICES,,5153,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
NPI,5155,GENOA HEALTHCARE LLC,GENOA HEALTHCARE,,5155,5151 MONROE ST,TOLEDO,OH,436233462,US
NPI,5158,THE APPROPRIATE PLACE INC,THE APPROPRIATE PLACE,,5158,660 S 21ST ST,IRVINGTON,NJ,071114109,US
NPI,5164,THE APPROPRIATE PLACE INC,THE APPROPRIATE PLACE,,5164,660 S 21ST ST,IRVINGTON,NJ,071114109,US
NPI,5171,SUPERIOR SLEEP SERVICES INC.,SUPERIOR SLEEP SERVICES,,5171,9166 ANAHEIM PL STE 200,RANCHO CUCAMONGA,CA,917308547,US
NPI,5173,SUPERIOR SLEEP SERVICES INC.,SUPERIOR SLEEP SERVICES,,5173,9166 ANAHEIM PL STE 200,RANCHO CUCAMONGA,CA,917308547,US
NPI,5185,FULTON COUNTY HOSPITAL,FULTON COUNTY HOSPITAL,,5185,679 N MAIN ST,SALEM,AR,725769451,US
NPI,5191,FULTON COUNTY HOSPITAL,FULTON COUNTY HOSPITAL,,5191,679 N MAIN ST,SALEM,AR,725769451,US
NPI,5193,FULTON COUNTY HOSPITAL,FULTON COUNTY HOSPITAL,,5193,679 N MAIN ST,SALEM,AR,725769451,US
NPI,5197,ARCHWAY RECOVERY SERVICES INC,ARCHWAY RECOVERY SERVICES,,5197,1525 UNION AVE,FAIRFIELD,CA,945335049,US
NPI,5203,POWERBACK REHABILITATION LLC,POWERBACK REHABILITATION,,5203,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
NPI,5213,SERENE CARE HOLDINGS LLC,SERENE CARE HOLDINGS,,5213,32275 32ND AVE S,FEDERAL WAY,WA,980019616,US
NPI,5215,STARR CHILD FOUNDATION,STARR CHILD FOUNDATION,,5215,100 WILSHIRE BLVD STE 700,SANTA MONICA,CA,904013602,US
NPI,5217,SERENE CARE HOLDINGS LLC,SERENE CARE HOLDINGS,,5217,32275 32ND AVE S,FEDERAL WAY,WA,980019616,US
NPI,5218,DVA HEALTHCARE RENAL CARE INC,DVA HEALTHCARE RENAL CARE,,5218,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
NPI,5253,TELECARE COPRATION,TELECARE COPRATION,,5253,298 BERNAL RD STE B,SAN JOSE,CA,951191809,US
NPI,5254,ALL IN OUR CARE ABA SERVICES LLC,ALL IN OUR CARE ABA SERVICES,,5254,329 W COLUMBIA ST,EVANSVILLE,IN,477101757,US
NPI,5257,ALL IN OUR CARE ABA SERVICES LLC,ALL IN OUR CARE ABA SERVICES,,5257,329 W COLUMBIA ST,EVANSVILLE,IN,477101757,US
NPI,5261,TELECARE CORPORATION,TELECARE,,5261,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5297,LIGHTHOUSE THERAPY SERVICES LLC,LIGHTHOUSE THERAPY SERVICES,,5297,1751 PERCH LN,SANFORD,FL,327719725,US
NPI,5327,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5327,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5328,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5328,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5329,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5329,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5330,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5330,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5331,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5331,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5332,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5332,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5333,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5333,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5334,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5334,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5335,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5335,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5336,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5336,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5337,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5337,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5338,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5338,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5339,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5339,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5340,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5340,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5341,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5341,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5342,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5342,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5343,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5343,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5344,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5344,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5345,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5345,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5346,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5346,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5348,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5348,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5349,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5349,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5350,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5350,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5351,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5351,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5352,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5352,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5353,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5353,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5354,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5354,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5356,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5356,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5357,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5357,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5358,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5358,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5360,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5360,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5361,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5361,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5362,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5362,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5363,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5363,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5364,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5364,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5365,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5365,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5366,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5366,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5367,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5367,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5368,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5368,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5369,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5369,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5370,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5370,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5371,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5371,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5372,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5372,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5373,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5373,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5374,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5374,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5375,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5375,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5376,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5376,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5377,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5377,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5378,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5378,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5379,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5379,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5380,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5380,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5381,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5381,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5382,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5382,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5383,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5383,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5384,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5384,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5385,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5385,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5386,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5386,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5387,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5387,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5388,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5388,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5389,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5389,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5390,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5390,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5392,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5392,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5393,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5393,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5395,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5395,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5396,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5396,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5397,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5397,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5398,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5398,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5399,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5399,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5400,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5400,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5401,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5401,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5402,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5402,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5403,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5403,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5404,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5404,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5405,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5405,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5406,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5406,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5407,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5407,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5408,"D&S RESIDENTIAL SERVICES, LP",D AND S RESIDENTIAL SERVICES,,5408,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
NPI,5409,"FBTC TRANSITIONAL SUB, LLC",FBTC TRANSITIONAL SUB,,5409,8514 W GAGE BLVD STE G,KENNEWICK,WA,993368108,US
NPI,5410,"FBTC TRANSITIONAL SUB, LLC",FBTC TRANSITIONAL SUB,,5410,8514 W GAGE BLVD STE G,KENNEWICK,WA,993368108,US
NPI,5411,"FBTC TRANSITIONAL SUB, LLC",FBTC TRANSITIONAL SUB,,5411,8514 W GAGE BLVD STE G,KENNEWICK,WA,993368108,US
NPI,5412,"FBTC TRANSITIONAL SUB, LLC",FBTC TRANSITIONAL SUB,,5412,8514 W GAGE BLVD STE G,KENNEWICK,WA,993368108,US
NPI,5413,"FBTC TRANSITIONAL SUB, LLC",FBTC TRANSITIONAL SUB,,5413,8514 W GAGE BLVD STE G,KENNEWICK,WA,993368108,US
NPI,5415,"TBI RESIDENTIAL AND COMMUNITY SERVICES, INC.",TBI RESIDENTIAL AND COMMUNITY SERVICES,,5415,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
NPI,5416,"TBI RESIDENTIAL AND COMMUNITY SERVICES, INC.",TBI RESIDENTIAL AND COMMUNITY SERVICES,,5416,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
NPI,5417,"TBI RESIDENTIAL AND COMMUNITY SERVICES, INC.",TBI RESIDENTIAL AND COMMUNITY SERVICES,,5417,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
NPI,5418,TBI RESIDENTIAL & COMMUNITY SERVICES,TBI RESIDENTIAL AND COMMUNITY SERVICES,,5418,800 SCENIC DR,MODESTO,CA,953506131,US
NPI,5419,REM HENNEPIN INC,REM HENNEPIN,,5419,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5420,"REM HENNEPIN, INC.",REM HENNEPIN,,5420,PO BOX 100174,COLUMBIA,SC,292023174,US
NPI,5421,REM HENNEPIN INC,REM HENNEPIN,,5421,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5422,"REM HENNEPIN, INC.",REM HENNEPIN,,5422,PO BOX 100174,COLUMBIA,SC,292023174,US
NPI,5423,REM HENNEPIN INC,REM HENNEPIN,,5423,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5424,"REM HENNEPIN, INC.",REM HENNEPIN,,5424,PO BOX 100174,COLUMBIA,SC,292023174,US
NPI,5425,REM HENNEPIN INC,REM HENNEPIN,,5425,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5426,"REM CENTRAL LAKES, INC.",REM CENTRAL LAKES,,5426,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
NPI,5427,"REM CENTRAL LAKES, INC.",REM CENTRAL LAKES,,5427,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
NPI,5428,"REM CENTRAL LAKES, INC.",REM CENTRAL LAKES,,5428,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
NPI,5429,"REM CENTRAL LAKES, INC.",REM CENTRAL LAKES,,5429,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
NPI,5430,"PEDIATRIC THERAPY PARTNERS, INC.",PEDIATRIC THERAPY PARTNERS,,5430,640 ENTERPRISE DR,LEWIS CENTER,OH,430359440,US
NPI,5431,"PEDIATRIC THERAPY PARTNERS, INC.",PEDIATRIC THERAPY PARTNERS,,5431,640 ENTERPRISE DR,LEWIS CENTER,OH,430359440,US
NPI,5434,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5434,2700 N 3RD ST STE 4000,PHOENIX,AZ,850041173,US
NPI,5435,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5435,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5436,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5436,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
NPI,5437,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5437,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5438,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5438,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5439,NATIONAL MENTOR HEALTHCARE NETWORK,NATIONAL MENTOR HEALTHCARE NETWORK,,5439,5808 KINKAID RD,JACKSONVILLE,FL,322441034,US
NPI,5440,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5440,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5442,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5442,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5443,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5443,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
NPI,5445,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5445,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
NPI,5447,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5447,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
NPI,5448,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5448,204 26TH ST,OPELIKA,AL,368016234,US
NPI,5449,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5449,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5450,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5450,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
NPI,5452,NJ MENTOR,NJ MENTOR,,5452,80 COTTONTAIL LN,SOMERSET,NJ,088731100,US
NPI,5453,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5453,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5454,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5454,80 COTTONTAIL LN,SOMERSET,NJ,88731100,US
NPI,5456,NATIONAL MENTOR HEALTHCARE LLC,NATIONAL MENTOR HEALTHCARE,,5456,1285 FLAMINGO DR,LANTANA,FL,334621507,US
NPI,5458,"NATIONAL MENTOR HEALTHCARE, LLC",NATIONAL MENTOR HEALTHCARE,,5458,1285 FLAMINGO DR,LANTANA,FL,334621507,US
