id,description,raw_icd9_code,is_industry_std,fdn_parenticd9
E856,Accidental poisoning by antibiotics,E856,,E850-E858
E857,Accidental poisoning by other anti-infectives,E857,,E850-E858
E858,Accidental poisoning by other drugs,E858,,E850-E858
E858.0,Hormones and synthetic substitutes,E858.0,,E858
E858.1,Primarily systemic agents,E858.1,,E858
E858.2,Agents primarily affecting blood constituents,E858.2,,E858
E858.3,Agents primarily affecting cardiovascular system,E858.3,,E858
E858.4,Agents primarily affecting gastrointestinal system,E858.4,,E858
E858.5,"Water, mineral, and uric acid metabolism drugs",E858.5,,E858
E858.6,Agents primarily acting on the smooth and skeletal muscles and respiratory system,E858.6,,E858
E858.7,"Agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs",E858.7,,E858
E858.8,Other specified drugs,E858.8,,E858
E858.9,Unspecified drug,E858.9,,E858
E860,"Accidental poisoning by alcohol, not elsewhere classified",E860,,E860-E869
E860-E869,"ACCIDENTAL POISONING BY OTHER SOLID AND LIQUID SUBSTANCES, GASES, AND VAPORS",E860-E869,,NO_CODE
E860.0,Alcoholic beverages,E860.0,,E860
E860.1,Other and unspecified ethyl alcohol and its products,E860.1,,E860
E860.2,Methyl alcohol,E860.2,,E860
E860.3,Isopropyl alcohol,E860.3,,E860
E860.4,Fusel oil,E860.4,,E860
E860.8,Other specified alcohols,E860.8,,E860
E860.9,Unspecified alcohol,E860.9,,E860
E861,"Accidental poisoning by cleansing and polishing agents, disinfectants, paints, and varnishes",E861,,E860-E869
E861.0,Synthetic detergents and shampoos,E861.0,,E861
E861.1,Soap products,E861.1,,E861
E861.2,Polishes,E861.2,,E861
E861.3,Other cleansing and polishing agents,E861.3,,E861
E861.4,Disinfectants,E861.4,,E861
E861.5,Lead paints,E861.5,,E861
E861.6,Other paints and varnishes,E861.6,,E861
E861.9,Unspecified,E861.9,,E861
E862,"Accidental poisoning by petroleum products, other solvents and their vapors, not elsewhere classified",E862,,E860-E869
E862.0,Petroleum solvents,E862.0,,E862
E862.1,Petroleum fuels and cleaners,E862.1,,E862
E862.2,Lubricating oils,E862.2,,E862
E862.3,Petroleum solids,E862.3,,E862
E862.4,Other specified solvents,E862.4,,E862
E862.9,Unspecified solvent,E862.9,,E862
E863,Accidental poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,E863,,E860-E869
E863.0,Insecticides of organochlorine compounds,E863.0,,E863
E863.1,Insecticides of organophosphorus compounds,E863.1,,E863
E863.2,Carbamates,E863.2,,E863
E863.3,Mixtures of insecticides,E863.3,,E863
E863.4,Other and unspecified insecticides,E863.4,,E863
E863.5,Herbicides,E863.5,,E863
E863.6,Fungicides,E863.6,,E863
E863.7,Rodenticides,E863.7,,E863
E863.8,Fumigants,E863.8,,E863
E863.9,Other and unspecified,E863.9,,E863
E864,"Accidental poisoning by corrosives and caustics, not elsewhere classified",E864,,E860-E869
E864.0,Corrosive aromatics,E864.0,,E864
E864.1,Acids,E864.1,,E864
E864.2,Caustic alkalis,E864.2,,E864
E864.3,Other specified corrosives and caustics,E864.3,,E864
E864.4,Unspecified corrosives and caustics,E864.4,,E864
E865,Accidental poisoning from poisonous foodstuffs and poisonous plants,E865,,E860-E869
E865.0,Meat,E865.0,,E865
E865.1,Shellfish,E865.1,,E865
E865.2,Other fish,E865.2,,E865
E865.3,Berries and seeds,E865.3,,E865
E865.4,Other specified plants,E865.4,,E865
E865.5,Mushrooms and other fungi,E865.5,,E865
E865.8,Other specified foods,E865.8,,E865
E865.9,Unspecified foodstuff or poisonous plant,E865.9,,E865
E866,Accidental poisoning by other and unspecified solid and liquid substances,E866,,E860-E869
E866.0,Lead and its compounds and fumes,E866.0,,E866
E866.1,Mercury and its compounds and fumes,E866.1,,E866
E866.2,Antimony and its compounds and fumes,E866.2,,E866
E866.3,Arsenic and its compounds and fumes,E866.3,,E866
E866.4,Other metals and their compounds and fumes,E866.4,,E866
E866.5,Plant foods and fertilizers,E866.5,,E866
E866.6,Glues and adhesives,E866.6,,E866
E866.7,Cosmetics,E866.7,,E866
E866.8,Other specified solid or liquid substances,E866.8,,E866
E866.9,Unspecified solid or liquid substance,E866.9,,E866
E867,Accidental poisoning by gas distributed by pipeline,E867,,E860-E869
E868,Accidental poisoning by other utility gas and other carbon monoxide,E868,,E860-E869
E868.0,Liquefied petroleum gas distributed in mobile containers,E868.0,,E868
E868.1,Other and unspecified utility gas,E868.1,,E868
E868.2,Motor vehicle exhaust gas,E868.2,,E868
E868.3,Carbon monoxide from incomplete combustion of other domestic fuels,E868.3,,E868
E868.8,Carbon monoxide from other sources,E868.8,,E868
E868.9,Unspecified carbon monoxide,E868.9,,E868
E869,Accidental poisoning by other gases and vapors,E869,,E860-E869
E869.0,Nitrogen oxides,E869.0,,E869
E869.1,Sulfur dioxide,E869.1,,E869
E869.2,Freon,E869.2,,E869
E869.3,Lacrimogenic gas [tear gas],E869.3,,E869
E869.4,Second-hand tobacco smoke,E869.4,,E869
E869.8,Other specified gases and vapors,E869.8,,E869
E869.9,Unspecified gases and vapors,E869.9,,E869
E870,"Accidental cut, puncture, perforation, or hemorrhage during medical care",E870,,E870-E876
E870-E876,MISADVENTURES TO PATIENTS DURING SURGICAL AND MEDICAL CARE,E870-E876,,NO_CODE
E870.0,Surgical operation,E870.0,,E870
E870.1,Infusion or transfusion,E870.1,,E870
E870.2,Kidney dialysis or other perfusion,E870.2,,E870
E870.3,Injection or vaccination,E870.3,,E870
E870.4,Endoscopic examination,E870.4,,E870
E870.5,"Aspiration of fluid or tissue, puncture, and catheterization",E870.5,,E870
E870.6,Heart catheterization,E870.6,,E870
E870.7,Administration of enema,E870.7,,E870
E870.8,Other specified medical care,E870.8,,E870
E870.9,Unspecified medical care,E870.9,,E870
E871,Foreign object left in body during procedure,E871,,E870-E876
E871.0,Surgical operation,E871.0,,E871
E871.1,Infusion or transfusion,E871.1,,E871
E871.2,Kidney dialysis or other perfusion,E871.2,,E871
E871.3,Injection or vaccination,E871.3,,E871
E871.4,Endoscopic examination,E871.4,,E871
E871.5,"Aspiration of fluid or tissue, puncture, and catheterization",E871.5,,E871
E871.6,Heart catheterization,E871.6,,E871
E871.7,Removal of catheter or packing,E871.7,,E871
E871.8,Other specified procedures,E871.8,,E871
E871.9,Unspecified procedure,E871.9,,E871
E872,Failure of sterile precautions during procedure,E872,,E870-E876
E872.0,Surgical operation,E872.0,,E872
E872.1,Infusion or transfusion,E872.1,,E872
E872.2,Kidney dialysis and other perfusion,E872.2,,E872
E872.3,Injection or vaccination,E872.3,,E872
E872.4,Endoscopic examination,E872.4,,E872
E872.5,"Aspiration of fluid or tissue, puncture, and catheterization",E872.5,,E872
E872.6,Heart catheterization,E872.6,,E872
E872.8,Other specified procedures,E872.8,,E872
E872.9,Unspecified procedure,E872.9,,E872
E873,Failure in dosage,E873,,E870-E876
E873.0,Excessive amount of blood or other fluid during transfusion or infusion,E873.0,,E873
E873.1,Incorrect dilution of fluid during infusion,E873.1,,E873
E873.2,Overdose of radiation in therapy,E873.2,,E873
E873.3,Inadvertent exposure of patient to radiation during medical care,E873.3,,E873
E873.4,Failure in dosage in electroshock or insulin-shock therapy,E873.4,,E873
E873.5,Inappropriate [too hot or too cold] temperature in local application and packing,E873.5,,E873
E873.6,Nonadministration of necessary drug or medicinal substance,E873.6,,E873
E873.8,Other specified failure in dosage,E873.8,,E873
E873.9,Unspecified failure in dosage,E873.9,,E873
E874,Mechanical failure of instrument or apparatus during procedure,E874,,E870-E876
E874.0,Surgical operation,E874.0,,E874
E874.1,Infusion and transfusion,E874.1,,E874
E874.2,Kidney dialysis and other perfusion,E874.2,,E874
E874.3,Endoscopic examination,E874.3,,E874
E874.4,"Aspiration of fluid or tissue, puncture, and catheterization",E874.4,,E874
E874.5,Heart catheterization,E874.5,,E874
E874.8,Other specified procedures,E874.8,,E874
E874.9,Unspecified procedure,E874.9,,E874
E875,"Contaminated or infected blood, other fluid, drug, or biological substance",E875,,E870-E876
E875.0,Contaminated substance transfused or infused,E875.0,,E875
E875.1,Contaminated substance injected or used for vaccination,E875.1,,E875
E875.2,Contaminated drug or biological substance administered by other means,E875.2,,E875
E875.8,Other,E875.8,,E875
E875.9,Unspecified,E875.9,,E875
E876,Other and unspecified misadventures during medical care,E876,,E870-E876
E876.0,Mismatched blood in transfusion,E876.0,,E876
E876.1,Wrong fluid in infusion,E876.1,,E876
E876.2,Failure in suture and ligature during surgical operation,E876.2,,E876
E876.3,Endotracheal tube wrongly placed during anesthetic procedure,E876.3,,E876
E876.4,Failure to introduce or to remove other tube or instrument,E876.4,,E876
E876.5,Performance of inappropriate operation,E876.5,,E876
E876.8,Other specified misadventures during medical care,E876.8,,E876
E876.9,Unspecified misadventure during medical care,E876.9,,E876
E878,"Surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",E878,,E878-E879
E878-E879,"SURGICAL AND MEDICAL PROCEDURES AS THE CAUSE OF ABNORMAL REACTION OF PATIENT OR LATER COMPLICATION,WITHOUT MENTION OF MISADVENTURE AT THE TIME OF PROCEDURE",E878-E879,,NO_CODE
E878.0,Surgical operation with transplant of whole organ,E878.0,,E878
E878.1,Surgical operation with implant of artificial internal device,E878.1,,E878
E878.2,"Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant",E878.2,,E878
E878.3,Surgical operation with formation of external stoma,E878.3,,E878
E878.4,Other restorative surgery,E878.4,,E878
E878.5,Amputation of limb(s),E878.5,,E878
E878.6,Removal of other organ (partial) (total),E878.6,,E878
E878.8,Other specified surgical operations and procedures,E878.8,,E878
E878.9,Unspecified surgical operations and procedures,E878.9,,E878
E879,"Other procedures, without mention of misadventure at the time of procedure, as the cause of abnormal reaction of patient, or of later complication",E879,,E878-E879
E879.0,Cardiac catheterization,E879.0,,E879
E879.1,Kidney dialysis,E879.1,,E879
E879.2,Radiological procedure and radiotherapy,E879.2,,E879
E879.3,Shock therapy,E879.3,,E879
E879.4,Aspiration of fluid,E879.4,,E879
E879.5,Insertion of gastric or duodenal sound,E879.5,,E879
E879.6,Urinary catheterization,E879.6,,E879
E879.7,Blood sampling,E879.7,,E879
E879.8,Other specified procedures,E879.8,,E879
E879.9,Unspecified procedure,E879.9,,E879
E880,Fall on or from stairs or steps,E880,,E880-E888
E880-E888,ACCIDENTAL FALLS,E880-E888,,NO_CODE
E880.0,Escalator,E880.0,,E880
E880.1,Fall on or from sidewalk curb,E880.1,,E880
E880.9,Other stairs or steps,E880.9,,E880
E881,Fall on or from ladders or scaffolding,E881,,E880-E888
E881.0,Fall from ladder,E881.0,,E881
E881.1,Fall from scaffolding,E881.1,,E881
E882,Fall from or out of building or other structure,E882,,E880-E888
E883,Fall into hole or other opening in surface,E883,,E880-E888
E883.0,Accident from diving or jumping into water [swimming pool],E883.0,,E883
E883.1,Accidental fall into well,E883.1,,E883
E883.2,Accidental fall into storm drain or manhole,E883.2,,E883
E883.9,Fall into other hole or other opening in surface,E883.9,,E883
E884,Other fall from one level to another,E884,,E880-E888
E884.0,Fall from playground equipment,E884.0,,E884
E884.1,Fall from cliff,E884.1,,E884
E884.2,Fall from chair,E884.2,,E884
E884.3,Fall from wheelchair,E884.3,,E884
E884.4,Fall from bed,E884.4,,E884
E884.5,Fall from other furniture,E884.5,,E884
E884.6,Fall from commode,E884.6,,E884
E884.9,Other fall from one level to another,E884.9,,E884
E885,"Fall on same level from slipping, tripping, or stumbling",E885,,E880-E888
E885.0,Fall from (nonmotorized) scooter,E885.0,,E885
E885.1,Fall from roller skates,E885.1,,E885
E885.2,Fall from skateboard,E885.2,,E885
E885.3,Fall from skis,E885.3,,E885
E885.4,Fall from snowboard,E885.4,,E885
E885.9,"Fall from other slipping, tripping, or stumbling",E885.9,,E885
E886,"Fall on same level from collision, pushing, or shoving, by or with other person",E886,,E880-E888
E886.0,In sports,E886.0,,E886
E886.9,Other and unspecified,E886.9,,E886
E887,"Fracture, cause unspecified",E887,,E880-E888
E888,Other and unspecified fall,E888,,E880-E888
E888.0,Fall resulting in striking against sharp object,E888.0,,E888
E888.1,Fall resulting in striking against other object,E888.1,,E888
E888.8,Other fall,E888.8,,E888
E888.9,Unspecified fall,E888.9,,E888
E890,Conflagration in private dwelling,E890,,E890-E899
E890-E899,ACCIDENTS CAUSED BY FIRE AND FLAMES,E890-E899,,NO_CODE
E890.0,Explosion caused by conflagration,E890.0,,E890
E890.1,Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration,E890.1,,E890
E890.2,Other smoke and fumes from conflagration,E890.2,,E890
E890.3,Burning caused by conflagration,E890.3,,E890
E890.8,Other accident resulting from conflagration,E890.8,,E890
E890.9,Unspecified accident resulting from conflagration in private dwelling,E890.9,,E890
E891,Conflagration in other and unspecified building or structure,E891,,E890-E899
E891.0,Explosion caused by conflagration,E891.0,,E891
E891.1,Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration,E891.1,,E891
E891.2,Other smoke and fumes from conflagration,E891.2,,E891
E891.3,Burning caused by conflagration,E891.3,,E891
E891.8,Other accident resulting from conflagration,E891.8,,E891
E891.9,Unspecified accident resulting from conflagration of other and unspecified building or structure,E891.9,,E891
E892,Conflagration not in building or structure,E892,,E890-E899
E893,Accident caused by ignition of clothing,E893,,E890-E899
E893.0,From controlled fire in private dwelling,E893.0,,E893
E893.1,From controlled fire in other building or structure,E893.1,,E893
E893.2,From controlled fire not in building or structure,E893.2,,E893
E893.8,From other specified sources,E893.8,,E893
E893.9,Unspecified source,E893.9,,E893
E894,Ignition of highly inflammable material,E894,,E890-E899
E895,Accident caused by controlled fire in private dwelling,E895,,E890-E899
E896,Accident caused by controlled fire in other and unspecified building or structure,E896,,E890-E899
E897,Accident caused by controlled fire not in building or structure,E897,,E890-E899
E898,Accident caused by other specified fire and flames,E898,,E890-E899
E898.0,Burning bedclothes,E898.0,,E898
E898.1,Other,E898.1,,E898
E899,Accident caused by unspecified fire,E899,,E890-E899
E900,Excessive heat,E900,,E900-E909
E900-E909,ACCIDENTS DUE TO NATURAL AND ENVIRONMENTAL FACTORS,E900-E909,,NO_CODE
E900.0,Due to weather conditions,E900.0,,E900
E900.1,Of man-made origin,E900.1,,E900
E900.9,Of unspecified origin,E900.9,,E900
E901,Excessive cold,E901,,E900-E909
E901.0,Due to weather conditions,E901.0,,E901
E901.1,Of man-made origin,E901.1,,E901
E901.8,Other specified origin,E901.8,,E901
E901.9,Of unspecified origin,E901.9,,E901
E902,High and low air pressure and changes in air pressure,E902,,E900-E909
E902.0,Residence or prolonged visit at high altitude,E902.0,,E902
E902.1,In aircraft,E902.1,,E902
E902.2,Due to diving,E902.2,,E902
E902.8,Due to other specified causes,E902.8,,E902
E902.9,Unspecified cause,E902.9,,E902
E903,Travel and motion,E903,,E900-E909
E904,"Hunger, thirst, exposure, and neglect",E904,,E900-E909
E904.0,Abandonment or neglect of infants and helpless persons,E904.0,,E904
E904.1,Lack of food,E904.1,,E904
E904.2,Lack of water,E904.2,,E904
E904.3,"Exposure (to weather conditions), not elsewhere classifiable",E904.3,,E904
E904.9,"Privation, unqualified",E904.9,,E904
E905,Venomous animals and plants as the cause of poisoning and toxic reactions,E905,,E900-E909
E905.0,Venomous snakes and lizards,E905.0,,E905
E905.1,Venomous spiders,E905.1,,E905
E905.2,Scorpion,E905.2,,E905
E905.3,"Hornets, wasps, and bees",E905.3,,E905
E905.4,Centipede and venomous millipede (tropical),E905.4,,E905
E905.5,Other venomous arthropods,E905.5,,E905
E905.6,Venomous marine animals and plants,E905.6,,E905
E905.7,Poisoning and toxic reactions caused by other plants,E905.7,,E905
E905.8,Other specified,E905.8,,E905
E905.9,Unspecified,E905.9,,E905
E906,Other injury caused by animals,E906,,E900-E909
E906.0,Dog bite,E906.0,,E906
E906.1,Rat bite,E906.1,,E906
E906.2,Bite of nonvenomous snakes and lizards,E906.2,,E906
E906.3,Bite of other animal except arthropod,E906.3,,E906
E906.4,Bite of nonvenomous arthropod,E906.4,,E906
E906.5,Bite by unspecified animal,E906.5,,E906
E906.8,Other specified injury caused by animal,E906.8,,E906
E906.9,Unspecified injury caused by animal,E906.9,,E906
E907,Lightning,E907,,E900-E909
E908,"Cataclysmic storms, and floods resulting from storms",E908,,E900-E909
E908.0,Hurricane,E908.0,,E908
E908.1,Tornado,E908.1,,E908
E908.2,Floods,E908.2,,E908
E908.3,Blizzard (snow) (ice),E908.3,,E908
E908.4,Dust storm,E908.4,,E908
E908.8,Other cataclysmic storms,E908.8,,E908
E908.9,"Unspecified cataclysmic storms, and floods resulting from storms",E908.9,,E908
E909,Cataclysmic earth surface movements and eruptions,E909,,E900-E909
E909.0,Earthquakes,E909.0,,E909
E909.1,Volcanic eruptions,E909.1,,E909
E909.2,"Avalanche, landslide, or mudslide",E909.2,,E909
E909.3,Collapse of dam or man-made structure,E909.3,,E909
E909.4,Tidalwave caused by earthquake,E909.4,,E909
E909.8,Other cataclysmic earth surface movements and eruptions,E909.8,,E909
E909.9,Unspecified cataclysmic earth surface movements and eruptions,E909.9,,E909
E910,Accidental drowning and submersion,E910,,E910-E915
E910-E915,"ACCIDENTS CAUSED BY SUBMERSION, SUFFOCATION, AND FOREIGN BODIES",E910-E915,,NO_CODE
E910.0,While water-skiing,E910.0,,E910
E910.1,While engaged in other sport or recreational activity with diving equipment,E910.1,,E910
E910.2,While engaged in other sport or recreational activity without diving equipment,E910.2,,E910
E910.3,While swimming or diving for purposes other than recreation or sport,E910.3,,E910
E910.4,In bathtub,E910.4,,E910
E910.8,Other accidental drowning or submersion,E910.8,,E910
E910.9,Unspecified accidental drowning or submersion,E910.9,,E910
E911,Inhalation and ingestion of food causing obstruction of respiratory tract or suffocation,E911,,E910-E915
E912,Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation,E912,,E910-E915
E913,Accidental mechanical suffocation,E913,,E910-E915
E913.0,In bed or cradle,E913.0,,E913
E913.1,By plastic bag,E913.1,,E913
E913.2,Due to lack of air (in closed place),E913.2,,E913
E913.3,By falling earth or other substance,E913.3,,E913
E913.8,Other specified means,E913.8,,E913
E913.9,Unspecified means,E913.9,,E913
E914,Foreign body accidentally entering eye and adnexa,E914,,E910-E915
E915,Foreign body accidentally entering other orifice,E915,,E910-E915
E916,Struck accidentally by falling object,E916,,E916-E928
E916-E928,OTHER ACCIDENTS,E916-E928,,NO_CODE
E917,Striking against or struck accidentally by objects or persons,E917,,E916-E928
E917.0,In sports without subsequent fall,E917.0,,E917
E917.1,"Caused by a crowd, by collective fear or panic without subsequent fall",E917.1,,E917
E917.2,In running water without subsequent fall,E917.2,,E917
E917.3,Furniture without subsequent fall,E917.3,,E917
E917.4,Other stationary object without subsequent fall,E917.4,,E917
E917.5,Object in sports with subsequent fall,E917.5,,E917
E917.6,"Caused by a crowd, by collective fear or panic with subsequent fall",E917.6,,E917
E917.7,Furniture with subsequent fall,E917.7,,E917
E917.8,Other stationary object with subsequent fall,E917.8,,E917
E917.9,Other striking against with or without subsequent fall,E917.9,,E917
E918,Caught accidentally in or between objects,E918,,E916-E928
E919,Accidents caused by machinery,E919,,E916-E928
E919.0,Agricultural machines,E919.0,,E919
E919.1,Mining and earth-drilling machinery,E919.1,,E919
E919.2,Lifting machines and appliances,E919.2,,E919
E919.3,Metalworking machines,E919.3,,E919
E919.4,Woodworking and forming machines,E919.4,,E919
E919.5,"Prime movers, except electrical motors",E919.5,,E919
E919.6,Transmission machinery,E919.6,,E919
E919.7,"Earth moving, scraping, and other excavating machines",E919.7,,E919
E919.8,Other specified machinery,E919.8,,E919
E919.9,Unspecified machinery,E919.9,,E919
E920,Accidents caused by cutting and piercing instruments or objects,E920,,E916-E928
E920.0,Powered lawn mower,E920.0,,E920
E920.1,Other powered hand tools,E920.1,,E920
E920.2,Powered household appliances and implements,E920.2,,E920
E920.3,"Knives, swords, and daggers",E920.3,,E920
E920.4,Other hand tools and implements,E920.4,,E920
E920.5,Hypodermic needle,E920.5,,E920
E920.8,Other specified cutting and piercing instruments or objects,E920.8,,E920
E920.9,Unspecified cutting and piercing instrument or object,E920.9,,E920
E921,Accident caused by explosion of pressure vessel,E921,,E916-E928
E921.0,Boilers,E921.0,,E921
E921.1,Gas cylinders,E921.1,,E921
E921.8,Other specified pressure vessels,E921.8,,E921
E921.9,Unspecified pressure vessel,E921.9,,E921
E922,Accident caused by firearm and air gun missile,E922,,E916-E928
E922.0,Handgun,E922.0,,E922
E922.1,Shotgun (automatic),E922.1,,E922
E922.2,Hunting rifle,E922.2,,E922
E922.3,Military firearms,E922.3,,E922
E922.4,Air gun,E922.4,,E922
E922.5,Paintball gun,E922.5,,E922
E922.8,Other specified firearm missile,E922.8,,E922
E922.9,Unspecified firearm missile,E922.9,,E922
E923,Accident caused by explosive material,E923,,E916-E928
E923.0,Fireworks,E923.0,,E923
E923.1,Blasting materials,E923.1,,E923
E923.2,Explosive gases,E923.2,,E923
E923.8,Other explosive materials,E923.8,,E923
E923.9,Unspecified explosive material,E923.9,,E923
E924,"Accident caused by hot substance or object, caustic or corrosive material, and steam",E924,,E916-E928
E924.0,"Hot liquids and vapors, including steam",E924.0,,E924
E924.1,Caustic and corrosive substances,E924.1,,E924
E924.2,Hot (boiling) tap water,E924.2,,E924
E924.8,Other,E924.8,,E924
E924.9,Unspecified,E924.9,,E924
E925,Accident caused by electric current,E925,,E916-E928
E925.0,Domestic wiring and appliances,E925.0,,E925
E925.1,"Electric power generating plants, distribution stations, transmission lines",E925.1,,E925
E925.2,"Industrial wiring, appliances, and electrical machinery",E925.2,,E925
E925.8,Other electric current,E925.8,,E925
E925.9,Unspecified electric current,E925.9,,E925
E926,Exposure to radiation,E926,,E916-E928
E926.0,Radiofrequency radiation,E926.0,,E926
E926.1,Infra-red heaters and lamps,E926.1,,E926
E926.2,Visible and ultraviolet light sources,E926.2,,E926
E926.3,X-rays and other electromagnetic ionizing radiation,E926.3,,E926
E926.4,Lasers,E926.4,,E926
E926.5,Radioactive isotopes,E926.5,,E926
E926.8,Other specified radiation,E926.8,,E926
E926.9,Unspecified radiation,E926.9,,E926
E927,Overexertion and strenuous and repetitive movements or loads,E927,,E916-E928
E927.0,Overexertion from sudden strenuous movement,E927.0,,E927
E927.1,Overexertion from prolonged static position,E927.1,,E927
E927.2,Excessive physical exertion from prolonged activity,E927.2,,E927
E927.3,Cumulative trauma from repetitive motion,E927.3,,E927
E927.4,Cumulative trauma from repetitive impact,E927.4,,E927
E927.8,Other overexertion and strenuous and repetitive movements or loads,E927.8,,E927
E927.9,Unspecified overexertion and strenuous and repetitive movements or loads,E927.9,,E927
E928,Other and unspecified environmental and accidental causes,E928,,E916-E928
E928.0,Prolonged stay in weightless environment,E928.0,,E928
E928.1,Exposure to noise,E928.1,,E928
E928.2,Vibration,E928.2,,E928
E928.3,Human bite,E928.3,,E928
E928.4,External constriction caused by hair,E928.4,,E928
E928.5,External constriction caused by other object,E928.5,,E928
E928.6,Environmental exposure to harmful algae and toxins,E928.6,,E928
E928.8,Other,E928.8,,E928
E928.9,Unspecified accident,E928.9,,E928
E929,LATE EFFECTS OF ACCIDENTAL INJURY,E929,,NO_CODE
E929.0,Late effects of motor vehicle accident,E929.0,,E929
E929.1,Late effects of other transport accident,E929.1,,E929
E929.2,Late effects of accidental poisoning,E929.2,,E929
E929.3,Late effects of accidental fall,E929.3,,E929
E929.4,Late effects of accident caused by fire,E929.4,,E929
E929.5,Late effects of accident due to natural and environmental factors,E929.5,,E929
E929.8,Late effects of other accidents,E929.8,,E929
E929.9,Late effects of unspecified accident,E929.9,,E929
E930,Antibiotics,E930,,E930-E949
E930-E949,"DRUGS, MEDICINAL AND BIOLOGICAL SUBSTANCES CAUSING ADVERSE EFFECTS IN THERAPEUTIC USE",E930-E949,,NO_CODE
E930.0,Penicillins,E930.0,,E930
E930.1,Antifungal antibiotics,E930.1,,E930
E930.2,Chloramphenicol group,E930.2,,E930
E930.3,Erythromycin and other macrolides,E930.3,,E930
E930.4,Tetracycline group,E930.4,,E930
E930.5,Cephalosporin group,E930.5,,E930
E930.6,Antimycobacterial antibiotics,E930.6,,E930
E930.7,Antineoplastic antibiotics,E930.7,,E930
E930.8,Other specified antibiotics,E930.8,,E930
E930.9,Unspecified antibiotic,E930.9,,E930
E931,Other anti-infectives,E931,,E930-E949
E931.0,Sulfonamides,E931.0,,E931
E931.1,Arsenical anti-infectives,E931.1,,E931
E931.2,Heavy metal anti-infectives,E931.2,,E931
E931.3,Quinoline and hydroxyquinoline derivatives,E931.3,,E931
E931.4,Antimalarials and drugs acting on other blood protozoa,E931.4,,E931
E931.5,Other antiprotozoal drugs,E931.5,,E931
E931.6,Anthelmintics,E931.6,,E931
E931.7,Antiviral drugs,E931.7,,E931
E931.8,Other antimycobacterial drugs,E931.8,,E931
E931.9,Other and unspecified anti-infectives,E931.9,,E931
E932,Hormones and synthetic substitutes,E932,,E930-E949
E932.0,Adrenal cortical steroids,E932.0,,E932
E932.1,Androgens and anabolic congeners,E932.1,,E932
E932.2,Ovarian hormones and synthetic substitutes,E932.2,,E932
E932.3,Insulins and antidiabetic agents,E932.3,,E932
E932.4,Anterior pituitary hormones,E932.4,,E932
E932.5,Posterior pituitary hormones,E932.5,,E932
E932.6,Parathyroid and parathyroid derivatives,E932.6,,E932
E932.7,Thyroid and thyroid derivatives,E932.7,,E932
E932.8,Antithyroid agents,E932.8,,E932
E932.9,Other and unspecified hormones and synthetic substitutes,E932.9,,E932
E933,Primarily systemic agents,E933,,E930-E949
E933.0,Antiallergic and antiemetic drugs,E933.0,,E933
E933.1,Antineoplastic and immunosuppressive drugs,E933.1,,E933
E933.2,Acidifying agents,E933.2,,E933
E933.3,Alkalizing agents,E933.3,,E933
E933.4,"Enzymes, not elsewhere classified",E933.4,,E933
E933.5,"Vitamins, not elsewhere classified",E933.5,,E933
E933.6,Oral bisphosphonates,E933.6,,E933
E933.7,Intravenous bisphosphonates,E933.7,,E933
E933.8,"Other systemic agents, not elsewhere classified",E933.8,,E933
E933.9,Unspecified systemic agent,E933.9,,E933
E934,Agents primarily affecting blood constituents,E934,,E930-E949
E934.0,Iron and its compounds,E934.0,,E934
E934.1,Liver preparations and other antianemic agents,E934.1,,E934
E934.2,Anticoagulants,E934.2,,E934
E934.3,Vitamin K [phytonadione],E934.3,,E934
E934.4,Fibrinolysis-affecting drugs,E934.4,,E934
E934.5,Anticoagulant antagonists and other coagulants,E934.5,,E934
E934.6,Gamma globulin,E934.6,,E934
E934.7,Natural blood and blood products,E934.7,,E934
E934.8,Other agents affecting blood constituents,E934.8,,E934
E934.9,Unspecified agent affecting blood constituents,E934.9,,E934
E935,"Analgesics, antipyretics, and antirheumatics",E935,,E930-E949
E935.0,Heroin,E935.0,,E935
E935.1,Methadone,E935.1,,E935
E935.2,Other opiates and related narcotics,E935.2,,E935
E935.3,Salicylates,E935.3,,E935
E935.4,"Aromatic analgesics, not elsewhere classified",E935.4,,E935
E935.5,Pyrazole derivatives,E935.5,,E935
E935.6,Antirheumatics [antiphlogistics],E935.6,,E935
E935.7,Other non-narcotic analgesics,E935.7,,E935
E935.8,Other specified analgesics and antipyretics,E935.8,,E935
E935.9,Unspecified analgesic and antipyretic,E935.9,,E935
E936,Anticonvulsants and anti-Parkinsonism drugs,E936,,E930-E949
E936.0,Oxazolidine derivatives,E936.0,,E936
E936.1,Hydantoin derivatives,E936.1,,E936
E936.2,Succinimides,E936.2,,E936
E936.3,Other and unspecified anticonvulsants,E936.3,,E936
E936.4,Anti-Parkinsonism drugs,E936.4,,E936
E937,Sedatives and hypnotics,E937,,E930-E949
E937.0,Barbiturates,E937.0,,E937
E937.1,Chloral hydrate group,E937.1,,E937
E937.2,Paraldehyde,E937.2,,E937
